order_id,account_id,bank_to,account_to,amount,k_symbol
34838,3682,10,41079390,2761.00,3
34839,3683,0,55347096,3114.00,3
34840,3684,11,86708855,3365.00,3
34842,3686,7,22078037,2054.00,3
34843,3687,5,44689565,5106.00,3
34844,3689,11,69802808,4609.90,1
34845,3690,6,84757935,4514.00,3
34846,3691,0,56120270,3267.00,3
34847,3692,9,73999780,3263.00,3
34848,3693,3,36411053,8992.00,3
34849,3694,7,90951615,4492.00,3
34850,3695,2,65356701,8101.00,3
34851,3696,5,77298909,3581.00,3
34852,3696,12,33187008,1133.00,1
34853,3697,3,99985640,300.00,3
34854,3697,5,90743112,5632.00,0
34855,3699,11,57787090,7085.00,3
34856,3700,3,41282796,5230.00,3
34857,3701,6,4635501,2844.00,3
34858,3702,9,45320862,9650.00,3
34859,3702,12,10236680,418.00,1
34860,3703,8,89147013,1820.00,3
34861,3703,3,25207352,192.00,0
34862,3704,12,11861372,3046.00,3
34863,3706,2,51997315,4298.00,3
34865,3709,5,96639173,5579.00,3
34866,3709,6,33267444,1317.00,0
34867,3709,2,39317482,255.00,2
34868,3709,2,22020697,474.00,0
34869,3710,1,59793263,4633.00,3
34870,3711,1,24353820,7683.20,4
34872,3712,1,80358522,2499.00,3
34873,3714,11,44852805,3217.00,3
34874,3714,0,69903582,513.00,0
34875,3714,2,64223658,77.00,2
34876,3714,4,5437863,426.00,0
34877,3717,6,97482406,1558.20,1
34878,3717,6,95008021,10727.00,3
34879,3718,11,79798763,2107.00,3
34880,3719,8,49360007,3197.00,3
34881,3720,10,84661042,2957.00,3
34882,3721,11,69870853,2128.00,3
34883,3721,0,86966162,132.00,0
34884,3722,8,71472602,8123.00,3
34885,3724,12,86384850,2597.00,4
34886,3725,5,24855488,7642.00,3
34887,3726,6,64175748,6785.00,3
34888,3726,11,41449713,2588.00,0
34889,3727,7,1811063,6598.00,3
34890,3727,9,36931669,836.00,0
34891,3727,8,60296291,1030.00,2
34892,3729,7,52811223,2941.00,3
34893,3730,7,83157652,1944.00,3
34894,3731,8,48735064,1974.00,3
34895,3732,9,31681299,1668.00,3
34896,3733,12,74489986,11123.00,3
34897,3735,4,95204364,6302.00,3
34898,3735,3,60675847,1173.00,0
34899,3736,2,75976282,3500.00,3
34900,3737,1,48756384,3805.00,3
34901,3737,1,26807791,29.00,3
34902,3738,2,91961931,5750.00,3
34906,3741,8,55627053,4228.00,3
34907,3742,10,34186905,2969.00,3
34908,3743,3,70616876,5478.00,3
34909,3743,8,71234905,757.00,2
34910,3743,7,7009309,390.00,0
34911,3743,9,40573942,885.00,1
34915,3745,9,65273123,11469.00,3
34916,3745,10,77627140,841.00,0
34917,3746,5,13736939,4353.00,3
34918,3746,5,7049614,556.00,0
34919,3746,12,4717898,1333.00,1
34920,3747,4,82686203,2389.00,3
34921,3747,4,93115895,1827.00,0
34922,3747,10,1665688,1500.00,2
34923,3747,6,80613380,6365.00,4
34924,3748,8,77061086,308.00,3
34925,3748,2,10963404,1820.00,0
34926,3749,1,99050771,3904.00,3
34927,3750,10,81509756,7774.00,3
34928,3751,10,58641087,110.00,3
34929,3751,12,49654692,3046.00,0
34930,3752,4,56390714,3218.00,3
34931,3752,12,34449517,1547.00,4
34932,3753,4,9330445,1540.00,3
34933,3754,3,72773557,2856.00,4
34934,3754,12,10911417,3976.00,3
34935,3754,7,52597421,1184.00,0
34936,3754,6,55045568,913.00,2
34937,3754,10,27539909,900.00,0
34938,3755,4,221682,2956.10,1
34939,3755,12,53685873,13500.00,3
34940,3756,12,82284283,9023.00,3
34941,3757,5,350499,987.00,3
34942,3757,9,43094796,1229.00,0
34943,3757,2,59959924,803.00,2
34944,3757,7,41911280,3933.00,0
34945,3758,12,62182962,4009.00,3
34946,3759,0,45222652,1642.00,3
34947,3760,12,4517555,2947.80,1
34951,3763,0,57082331,3232.00,3
34952,3763,4,55779212,3623.00,0
34953,3764,1,8085334,2506.00,3
34954,3765,8,73058956,617.00,3
34955,3765,8,28543275,762.00,0
34956,3765,2,11630344,691.00,2
34957,3766,1,36534357,9546.00,3
34958,3767,9,48275125,881.00,3
34959,3767,2,4828662,3655.00,0
34960,3769,1,98724436,2050.00,3
34961,3770,12,32996630,9060.00,3
34962,3771,4,77776777,1152.00,1
34963,3772,8,93521964,7775.00,3
34964,3773,6,19248593,3146.00,3
34965,3774,1,61108714,5745.00,3
34966,3774,0,76028048,2881.00,0
34967,3775,5,93404399,2448.00,3
34968,3776,4,41931992,4739.00,3
34969,3776,9,93457734,2261.00,0
34970,3777,8,6119949,1039.00,3
34971,3777,0,91688686,1007.00,0
34972,3777,12,87551414,102.00,2
34973,3778,1,941700,3035.00,3
34974,3778,11,62903511,1515.00,1
34975,3779,1,38576167,159.00,3
34976,3779,5,79480331,853.00,0
34977,3779,9,6959701,2969.00,2
34978,3780,12,29958713,370.00,3
34979,3780,0,77057331,1241.00,3
34980,3781,3,78370004,7701.00,3
34981,3782,10,93482148,553.00,3
34982,3782,10,43415004,2790.00,0
34983,3782,0,96572547,10608.00,2
34984,3783,11,49779665,3041.00,3
34985,3784,4,70703857,1583.00,3
34986,3784,3,35721373,3360.00,0
34987,3785,10,21385729,6502.00,3
34988,3787,2,96782379,4407.00,3
34989,3787,9,13449669,1953.00,1
34990,3789,8,43976020,11244.00,3
34991,3791,11,1958173,3682.00,3
34992,3791,12,15558588,3147.00,0
34993,3791,6,4485118,1033.00,2
34994,3792,7,13595378,3518.00,3
34995,3793,12,82695603,5706.00,3
34996,3794,5,83359801,4536.00,3
34997,3795,11,49257469,2419.00,3
34998,3795,1,41867381,6679.00,0
34999,3796,8,12162918,8301.00,3
35000,3798,6,51615589,1258.00,3
35001,3798,6,28350711,8637.00,0
35002,3799,0,1355666,4673.00,3
35003,3799,6,9053272,1290.00,0
35004,3799,2,71719521,136.00,2
35005,3799,10,23728156,213.00,0
35006,3800,0,68339317,1294.00,3
35007,3800,7,90384268,3634.00,0
35008,3802,6,36424207,3276.00,3
35009,3803,4,73056244,5188.00,3
35010,3804,5,84903490,5270.70,4
35011,3804,11,32746297,643.00,3
35012,3804,1,46665102,4458.00,0
35013,3805,5,33937186,5908.00,3
35014,3806,11,51833760,3216.00,3
35015,3806,0,66113912,2478.00,0
35016,3806,9,6164783,18.00,2
35017,3807,3,5179399,4828.00,3
35018,3808,0,7896417,1966.00,3
35019,3808,3,27884578,4767.00,0
35020,3809,11,10469216,1965.00,3
35021,3809,7,52133649,1619.00,0
35022,3809,12,9162903,2.00,2
35023,3810,5,25770914,2862.00,3
35024,3811,5,13080460,2515.00,3
35025,3812,3,23986679,2125.00,3
35026,3813,2,81887119,5645.00,3
35027,3813,5,81905740,895.00,0
35028,3813,2,20648479,333.00,2
35029,3815,8,94093620,3162.40,1
35030,3817,6,93542521,6529.00,3
35031,3818,8,35474443,3596.00,3
35032,3818,7,32659602,1474.00,0
35033,3818,1,34760767,4065.00,2
35034,3819,1,89256637,7102.00,3
35035,3820,10,41454017,8054.00,3
35036,3822,3,32954842,11657.00,3
35037,3824,10,61468034,6198.00,3
35038,3826,3,788856,4518.00,3
35039,3828,3,80965399,2010.00,3
35044,3830,2,9319293,5498.00,3
35046,3832,4,97227751,160.00,3
35047,3832,10,41750305,4176.00,0
35048,3833,6,68814772,6760.00,3
35049,3834,5,49577087,3114.00,3
35050,3834,12,63132923,375.00,0
35051,3834,6,51878350,3189.00,2
35052,3834,12,52872371,262.00,0
35053,3834,11,34075695,1921.00,4
35054,3835,4,1018590,6337.00,3
35055,3835,0,19860339,1247.00,0
35056,3836,8,24936366,2676.00,3
35057,3836,6,95188617,1011.00,0
35058,3836,12,32683402,5308.00,2
35059,3837,12,24419355,1377.60,1
35060,3839,12,94504993,3072.10,1
35061,3840,1,87679588,2559.00,3
35062,3841,9,99752336,440.00,3
35063,3841,6,55037939,1223.00,3
35064,3842,9,627255,2776.00,3
35065,3844,10,74524152,2260.00,3
35066,3845,11,31715512,8866.00,3
35067,3846,3,312638,2016.00,3
35068,3847,12,2573502,5500.00,3
35069,3847,12,83747803,7.00,0
35070,3847,8,36324137,883.00,2
35071,3848,12,42658120,7241.00,3
35072,3849,4,72727924,4447.00,3
35073,3850,4,3844541,2037.00,3
35074,3850,1,34453201,5120.00,0
35075,3851,6,52305114,1294.00,3
35076,3851,5,91988861,9505.00,0
35077,3852,1,38480061,220.00,3
35078,3852,1,24416232,3144.00,3
35080,3854,8,36950737,1290.00,3
35081,3854,7,59714329,930.00,0
35082,3855,9,32587927,950.00,3
35083,3855,4,38085216,5578.00,0
35084,3855,6,78167867,795.00,2
35085,3856,10,91998385,2280.00,3
35086,3857,9,18218005,2183.00,3
35087,3859,11,17110729,5120.20,4
35088,3860,0,27327156,1248.50,1
35089,3860,9,88340824,8323.00,3
35090,3861,2,32061487,4227.00,3
35091,3862,6,12050682,2080.80,4
35092,3862,10,37094020,3508.00,3
35093,3862,12,17165685,7824.00,0
35094,3863,8,88157391,8504.00,3
35095,3864,5,59408056,347.00,3
35096,3864,3,67975002,5960.00,0
35097,3864,3,15961814,511.00,2
35098,3864,8,75671767,1419.00,0
35099,3865,7,62146550,5947.00,3
35100,3867,0,21799749,5476.00,3
35101,3868,1,47142148,3259.00,3
35102,3869,3,43038785,1248.50,1
35103,3869,10,88817554,6360.00,3
35104,3870,0,91396879,3673.00,3
35105,3871,10,55483001,153.00,3
35106,3871,0,64580011,1505.00,3
35107,3872,10,37346983,2502.20,4
35108,3872,3,39719027,1691.00,3
35109,3872,8,66648661,923.00,0
35110,3872,5,84313565,5301.00,2
35111,3872,6,8770090,2908.00,0
35115,3874,1,51856213,5861.00,3
35116,3875,4,93942355,6413.70,4
35117,3876,10,60230421,12056.00,3
35118,3877,8,32653641,3711.00,3
35119,3878,7,23655247,216.00,3
35120,3878,12,38488340,1648.00,0
35121,3878,12,35417062,70.00,2
35126,3880,1,74985646,1942.00,3
35127,3881,2,91738003,1319.00,3
35128,3881,4,58912730,3188.00,0
35129,3882,5,49302369,1608.00,3
35130,3882,8,87316327,379.00,0
35131,3882,9,72013407,77.00,2
35132,3882,4,12070072,100.00,0
35133,3884,12,5279612,5011.00,3
35134,3885,3,4249543,1176.00,1
35135,3887,6,51578915,2013.00,3
35136,3889,5,70547342,173.00,3
35137,3889,3,94921665,1767.00,0
35138,3890,6,11023718,5467.00,3
35139,3891,3,80522375,3172.00,3
35140,3892,3,29015290,2238.00,3
35141,3893,8,80644279,1501.00,3
35142,3893,6,44051182,1534.00,0
35143,3894,7,98407303,2745.00,3
35144,3894,12,15127009,621.00,3
35145,3895,7,23516989,4414.00,3
35146,3896,2,45272469,2602.00,3
35147,3896,6,53936433,1642.00,0
35148,3897,6,68786066,5350.00,3
35149,3898,11,33097869,2650.00,3
35150,3899,4,84541290,3069.00,3
35153,3901,3,92254411,932.00,1
35154,3902,11,38989275,1016.00,3
35155,3902,9,77708458,5419.00,0
35156,3903,1,41765970,6583.00,3
35157,3904,10,63099199,2075.00,3
35158,3905,12,45596945,7689.00,3
35159,3906,2,96055197,5577.30,4
35160,3907,1,56403291,5577.30,4
35161,3908,5,49593687,1630.00,3
35162,3908,8,26197701,1008.00,3
35163,3909,12,4480547,8279.00,3
35164,3909,8,5039710,713.00,0
35165,3909,12,73936581,617.00,2
35166,3910,12,79231428,2673.00,3
35167,3911,2,83345818,1946.00,3
35168,3912,10,99253552,1177.00,3
35169,3912,5,95519256,1551.00,3
35170,3913,7,66400325,7333.00,3
35171,3914,0,39802485,6118.00,3
35172,3915,3,25808733,9510.00,3
35173,3916,2,91283201,2693.70,4
35174,3916,10,38921874,10900.00,3
35175,3916,10,51592075,1078.00,0
35176,3916,0,23392904,2570.00,2
35177,3917,1,89179288,2362.00,3
35178,3917,8,63465010,2833.00,0
35179,3917,12,75628006,789.00,2
35180,3917,7,9782308,272.00,0
35181,3918,9,11387104,4865.00,3
35182,3919,5,81950729,3521.00,3
35183,3922,6,27645427,2953.00,3
35184,3923,9,4434031,5037.00,3
35185,3924,5,47621411,3093.00,3
35186,3925,11,61645322,4256.00,3
35187,3925,7,25474483,2247.00,0
35188,3926,4,55667674,2232.00,3
35189,3927,1,14631736,1926.00,3
35190,3927,12,35319298,1400.00,0
35196,3930,12,79120719,9101.00,3
35197,3932,10,38860297,1593.00,3
35198,3933,12,1246595,1616.20,1
35199,3934,6,96072834,2396.00,3
35200,3935,11,62539005,1184.00,1
35201,3935,6,30181229,2648.00,3
35202,3935,3,11549193,5908.00,0
35203,3935,12,3849626,652.00,2
35204,3935,6,46342325,1070.00,0
35205,3936,1,59733676,1859.00,3
35206,3936,9,98634075,127.00,0
35207,3936,0,8674580,432.00,2
35208,3937,5,92072844,3385.00,3
35209,3938,1,83267962,3869.00,3
35210,3939,6,57331061,5177.00,3
35211,3941,6,7649010,1510.00,3
35212,3941,11,13397574,599.00,0
35213,3942,12,11209202,2982.50,4
35214,3942,9,34098577,13428.00,3
35215,3943,12,50228506,1942.00,3
35216,3944,8,78422194,1165.00,3
35217,3944,2,65107047,3338.00,0
35218,3946,3,72052663,4832.00,3
35219,3946,0,14122963,4607.00,0
35220,3947,1,13642275,2469.00,3
35221,3947,12,94871657,619.00,0
35222,3948,12,3428841,314.00,3
35223,3948,2,58645462,2780.00,0
35224,3948,12,3555155,1969.00,2
35225,3948,2,3710729,210.00,0
35226,3950,2,8577830,6955.00,3
35227,3950,11,71886944,1185.00,1
35228,3951,7,7565194,7284.00,4
35229,3952,3,72330528,367.00,3
35230,3952,3,22428715,1138.00,3
35231,3953,0,85838764,5297.70,4
35232,3954,6,77104884,2014.00,3
35233,3955,2,9654927,4129.00,3
35234,3955,3,24978786,997.00,0
35235,3956,9,20439923,6035.00,3
35236,3956,4,23786348,892.00,0
35237,3959,0,40621632,1680.60,1
35238,3960,1,74252974,3204.00,3
35239,3961,0,38375651,2309.00,3
35240,3963,4,27212840,3477.00,3
35241,3963,11,88884788,95.00,0
35242,3963,2,42651188,70.00,2
35243,3964,10,49043488,2146.00,3
35244,3966,4,59096312,1754.00,3
35245,3967,0,28307140,2349.50,4
35246,3969,8,24362379,4299.00,3
35247,3970,9,15046972,8957.00,3
35248,3971,5,30010575,9510.00,3
35249,3971,10,54464662,1026.00,0
35250,3971,11,30132991,857.00,2
35251,3971,6,55104500,402.00,0
35252,3972,3,4039895,7012.00,3
35253,3972,0,33554858,2012.00,0
35254,3973,4,58564495,6941.00,3
35255,3974,8,35360241,4670.00,3
35256,3975,12,22444594,2269.00,3
35257,3976,9,59522145,967.00,3
35258,3976,9,8696937,1447.00,3
35259,3977,9,51005125,2974.00,3
35260,3978,11,59417921,3616.00,3
35261,3978,10,2867442,692.00,0
35262,3978,8,18854892,1997.00,2
35263,3979,11,51212304,6256.00,3
35264,3980,9,74249100,1367.00,3
35265,3980,8,32205635,2264.00,0
35266,3981,0,83879112,1383.00,3
35267,3981,2,20137071,336.00,0
35268,3981,6,9709912,545.00,2
35269,3982,7,15246630,2153.00,3
35270,3984,0,94890266,1803.00,3
35271,3985,3,17921477,2007.00,3
35272,3986,0,78493797,3960.00,3
35273,3986,11,87679379,2649.00,0
35274,3987,11,32697832,4992.00,3
35275,3987,8,86586814,1526.00,1
35276,3989,1,242722,2097.00,3
35277,3990,12,18163431,10312.00,3
35278,3991,4,95958947,1937.00,3
35279,3992,9,15884882,6738.00,3
35280,3993,9,54010170,7616.00,3
35281,3995,5,10419178,3601.00,3
35282,3995,10,18222165,415.00,0
35283,3995,12,70030551,983.00,2
35284,3996,12,29565316,1511.00,3
35285,3998,8,26202184,2364.00,3
35286,3998,5,25096166,1519.00,0
35287,3999,4,35235697,4806.00,3
35288,3999,0,48404151,2332.00,0
35289,3999,5,77352034,563.00,2
35291,4003,7,382733,3815.50,1
35292,4003,12,76160329,3786.00,3
35297,4010,9,6746900,5948.00,3
35298,4010,6,19982749,1824.00,1
35303,4013,6,22217119,1003.00,1
35304,4013,2,83890586,6686.00,3
35317,4026,9,76516663,2620.40,1
35318,4026,4,95854043,2618.00,3
35319,4026,8,60125994,9711.00,0
35334,4033,6,70536905,1494.00,3
35335,4033,7,86237394,2808.00,0
35336,4033,7,46252030,1756.00,4
35352,4047,6,39103245,2988.00,1
35364,4052,4,25790983,2948.00,4
35372,4059,11,58010673,5652.00,4
35381,4066,12,54565942,3224.50,1
35382,4066,1,35107851,6893.00,3
35383,4066,11,20153117,7246.00,0
35391,4071,2,53343808,1078.00,1
35392,4071,11,88639789,10272.00,3
35402,4079,11,16481298,3312.00,4
35403,4079,0,19063937,5009.00,3
35404,4079,8,7362539,218.00,0
35405,4079,9,81205659,321.00,2
35409,4081,12,22211885,5746.00,4
35417,4088,10,18712330,4235.70,1
35418,4088,12,76793396,3315.00,3
35419,4088,5,26589399,337.00,0
35420,4088,11,65632182,3.00,2
35422,4091,12,45072424,4247.00,3
35423,4091,9,12956852,185.00,0
35424,4091,1,73299705,907.00,1
35433,4099,0,31954735,1926.00,3
35434,4099,4,40898221,403.00,0
35435,4099,8,6660080,1298.00,2
35436,4099,3,75250422,872.00,4
35462,4116,6,92376952,4200.20,4
35463,4116,4,69320016,14448.00,3
35472,4127,1,6366193,4200.20,4
35473,4127,8,34589725,11105.00,3
35474,4127,3,77216887,221.00,0
35475,4127,8,28738975,69.00,2
35478,4131,12,77345645,2520.10,1
35479,4131,7,66005611,974.00,3
35480,4131,10,18379521,4696.00,0
35482,4134,7,98212933,1171.00,1
35483,4134,11,37454885,5932.00,3
35493,4143,7,86283540,1896.00,1
35494,4144,8,13202494,5915.70,4
35495,4144,11,44854801,8753.00,3
35503,4150,9,41463971,3006.00,3
35504,4150,11,91151189,1669.00,0
35505,4150,8,82856064,75.00,2
35506,4150,1,57309913,1273.00,1
35532,4171,11,22916323,2611.80,1
35533,4171,3,90027188,14336.00,3
35557,4186,2,54694455,7028.00,3
35558,4186,10,72907602,894.00,1
35565,4190,8,51522499,2901.00,3
35566,4190,6,24471074,1100.00,0
35567,4190,4,72617375,1242.00,2
35568,4190,8,57476657,6763.00,4
35639,4237,3,65168309,1960.50,1
35649,4245,1,5514008,4534.00,3
35650,4245,7,46815562,1663.00,1
35663,4253,10,53549736,4125.20,1
35664,4253,11,66295969,7344.00,3
35668,4259,9,4058731,3318.00,4
35669,4259,1,73520475,9516.00,3
35670,4259,0,40486842,2255.00,0
35671,4260,2,42941677,4075.50,4
35672,4260,7,18079054,12006.00,3
35680,4266,6,21157777,9098.00,3
35681,4266,8,92455988,507.00,1
35683,4268,4,24499589,6646.00,3
35684,4268,0,28338015,3499.00,4
35690,4273,8,39798104,2895.20,1
35691,4273,10,91834884,9909.00,3
35695,4276,4,57985192,2895.20,1
35718,4293,3,89613037,4561.00,4
35719,4293,4,75312357,4797.00,3
35737,4309,10,97354483,4825.30,4
35748,4318,12,59831583,4609.60,1
35749,4318,5,13522321,13396.00,3
35752,4320,3,15082747,4280.00,4
35763,4330,5,9958225,4609.60,1
35764,4330,1,5012721,4140.00,3
35765,4330,7,83009093,1786.00,0
35767,4332,11,43657523,4609.60,1
35768,4332,3,21178984,7885.00,3
35772,4336,1,16882026,4556.00,1
35773,4336,11,30210501,8316.00,3
35774,4337,4,15837014,2142.00,4
35781,4342,0,4569364,4172.00,4
35782,4342,5,52346587,6135.00,3
35785,4346,2,11365098,2329.00,1
35786,4346,5,97406702,5389.00,3
35787,4346,0,19900185,3067.00,0
35791,4352,2,6195903,3710.00,3
35792,4352,6,5816001,506.00,1
35794,4354,6,33371013,5461.30,4
35795,4354,1,23047155,12756.00,3
35796,4356,0,75449079,1003.00,1
35798,4358,4,36673987,2542.00,1
35802,4361,0,55740487,7512.70,4
35820,4377,7,46991014,4788.30,1
35825,4383,4,71792411,1540.00,1
35826,4383,0,54309666,8352.00,3
35827,4383,5,99767720,4265.00,0
35829,4386,9,24428779,1590.00,1
35830,4386,7,82197737,11954.00,3
35865,4408,12,89509248,3779.90,1
35866,4408,3,93220632,5156.00,3
35874,4413,8,63660216,4610.00,4
35875,4413,10,8759522,7802.00,3
35876,4414,9,75805902,3716.00,3
35877,4414,9,35362416,3509.00,0
35878,4414,2,88424551,4051.00,4
35879,4415,0,8593738,4601.00,3
35880,4415,6,61133015,3408.00,0
35881,4415,8,19646489,77.00,2
35882,4415,7,67352598,397.00,0
35883,4415,2,42558240,6170.00,4
35887,4418,9,50905704,5951.00,3
35888,4418,9,36693310,186.00,0
35889,4418,10,51602697,906.00,2
35890,4418,9,76446610,1435.00,0
35891,4418,9,73401069,881.00,1
35899,4423,3,47825217,2051.00,4
35900,4423,1,4275078,1277.00,3
35901,4423,8,21013897,4015.00,0
35902,4424,6,62918054,720.00,1
35905,4427,5,17050731,5005.00,3
35906,4427,1,55410188,7318.00,4
35917,4434,3,7346713,2314.00,1
35918,4434,7,390536,4495.00,3
35922,4438,9,41293668,658.00,1
35925,4442,1,2065778,8590.00,3
35926,4442,3,64758652,1502.00,1
35931,4447,11,55297768,5353.50,4
35932,4448,11,57328462,5353.50,4
35941,4456,4,41103047,5353.50,4
35951,4462,0,98249196,2770.30,4
35956,4467,10,25870239,2394.50,4
35957,4467,8,66281664,4556.00,3
35964,4471,1,9000087,3029.20,1
35965,4471,0,60353129,11318.00,3
35967,4473,2,96544521,5528.00,3
35968,4473,5,69761729,3525.00,0
35969,4473,5,75815641,1566.00,4
35971,4475,12,70522868,1691.90,1
35972,4476,12,51957607,3195.00,3
35973,4476,2,27366185,912.00,0
35974,4476,3,96384197,3103.00,2
35975,4476,10,18494886,633.00,4
35978,4478,1,49646252,707.00,1
36008,4503,12,21099597,2819.80,4
36020,4511,11,95965677,3948.00,3
36021,4511,2,87421154,798.00,1
36042,4527,8,12378204,2156.00,4
36048,4533,1,10384428,2253.50,4
36049,4533,7,65046036,10479.00,3
36053,4537,2,82846194,1352.10,1
36066,4550,4,71980470,1113.00,3
36067,4550,2,95971029,1607.00,0
36068,4550,9,19181561,424.00,2
36069,4550,11,30900681,1022.00,4
36110,4576,10,20694566,8339.00,4
36115,4580,9,99807279,1684.80,4
36116,4580,0,90886467,8723.00,3
36124,4585,12,64408206,4065.00,3
36125,4585,3,3908431,1347.00,4
36166,4616,3,74167519,2778.70,4
36167,4616,11,88828020,12260.00,3
36170,4618,11,54633820,2778.70,4
36181,4626,4,69861972,2778.70,4
36189,4631,5,39618468,3647.00,4
36217,4650,12,59294611,554.00,3
36218,4650,5,6576216,2828.00,0
36219,4650,9,50796478,6700.00,4
36230,4660,8,35342312,4456.00,4
36231,4660,8,85892647,2121.00,3
36232,4660,10,85081994,475.00,0
36233,4660,6,76798975,437.00,2
36263,4681,9,8383214,3388.00,4
36264,4681,1,50554043,5016.00,3
36265,4681,7,30791741,4515.00,0
36325,4715,0,94525420,4049.00,4
36341,4725,5,46966421,4674.20,4
36342,4725,5,77940284,13462.00,3
36345,4727,12,36371326,4485.00,4
36346,4727,8,30821961,3580.00,3
36347,4727,10,87424748,1861.00,0
36371,4746,10,51417624,3413.00,4
36378,4753,10,96378469,1271.00,1
36413,4774,2,85673802,9689.00,4
36424,4784,1,68459832,4572.00,4
36443,4794,6,92189216,1922.00,3
36444,4794,2,60735916,603.00,0
36445,4794,10,85381936,3142.00,2
36446,4794,1,91262608,1660.00,0
36447,4794,5,80407201,9698.00,4
36454,4803,10,17711252,1232.00,4
36489,4825,7,74436640,1783.20,4
36529,4851,6,12253350,5902.20,4
36530,4851,12,40565508,4285.00,3
36531,4852,8,23212576,4794.00,3
36532,4852,12,98242383,5925.00,4
36539,4858,0,67520165,6983.30,4
36547,4863,6,69927233,6340.30,4
36548,4863,7,70381557,3300.00,3
36549,4863,8,66434705,6036.00,0
36599,4894,9,81512897,4875.80,4
36618,4907,12,25638538,3938.00,3
36619,4907,0,5604631,1253.00,0
36620,4907,8,82890259,325.00,2
36621,4907,4,5619949,2059.00,4
36665,4937,9,47568672,5996.20,4
36666,4937,7,13841212,2687.00,3
36667,4937,7,43502605,800.00,0
36679,4948,5,70243751,5996.20,4
36680,4948,11,39958155,4710.00,3
36681,4949,11,44724160,6039.80,4
36709,4969,9,80888122,2502.80,4
36710,4969,10,87679707,8309.00,3
36711,4969,0,94635641,610.00,0
36729,4981,12,61511546,4930.00,3
36730,4981,3,9506047,3736.00,4
36748,4994,6,80840283,7178.80,4
36749,4995,8,68653625,3583.00,4
36754,4999,3,95365690,4588.50,4
36755,4999,11,20009368,7028.00,3
36756,4999,6,71272724,6327.00,0
36758,5001,7,7923072,4588.50,4
36759,5001,7,11451143,9292.00,3
36799,5033,1,73070150,1820.00,3
36800,5033,8,93854265,754.00,0
36801,5033,2,12796581,2196.00,2
36802,5033,2,25932383,950.00,4
36851,5065,3,31354725,1541.30,1
36852,5066,1,56157791,2568.80,4
36853,5066,7,2258235,4206.00,3
36854,5066,2,39506387,1018.00,0
36855,5066,12,10269540,132.00,2
36856,5066,5,45041960,1283.00,0
36866,5072,1,10877579,1863.00,3
36867,5072,2,85992329,5869.00,0
36868,5072,7,62572306,1065.00,2
36869,5072,7,5224442,805.00,0
36870,5072,4,38607579,5292.00,4
36928,5118,3,99441033,3095.00,3
36929,5118,1,97549569,446.00,0
36930,5118,1,59396386,1109.00,4
36934,5120,6,4935771,6738.70,4
36935,5120,12,26903707,3008.00,3
36946,5126,12,63854801,4208.00,3
36947,5126,3,96935939,424.00,4
36956,5133,6,16182625,4755.00,4
36957,5133,0,50449115,286.00,3
36958,5133,4,35177278,412.00,0
36959,5133,8,97651743,3913.00,2
37012,5164,2,54096066,4261.00,3
37013,5164,10,10503888,621.00,4
37032,5180,11,41377508,4897.00,4
37033,5181,11,47686052,6652.50,4
37059,5196,12,95793395,6652.50,4
37060,5196,1,22101694,7905.00,3
37085,5213,7,46268802,6687.00,4
37087,5215,5,58698618,2.00,3
37088,5215,8,81640040,5315.00,0
37089,5215,5,3664792,372.00,2
37090,5215,8,71636765,870.00,0
37091,5215,5,79302054,1219.00,4
37108,5228,7,7177615,7242.00,4
37154,5256,5,11066365,5388.50,4
37167,5263,3,63990634,3950.00,3
37168,5263,6,57356619,4605.00,4
37173,5267,6,56727522,5388.50,4
37177,5269,10,7043707,793.00,3
37178,5269,7,84263461,7260.00,0
37179,5269,7,61308646,1957.00,4
37180,5270,1,13973260,3317.00,4
37196,5283,5,94041960,3559.00,4
37197,5283,12,67168420,9649.00,3
37213,5290,12,96250020,7537.00,4
37214,5290,10,29544717,6293.00,3
37215,5290,11,1615906,2245.00,0
37216,5290,8,95391487,1336.00,2
37238,5305,6,81407129,5011.20,4
37251,5313,8,80564933,5011.20,4
37252,5313,6,60921382,5791.00,3
37253,5313,10,15263599,1167.00,0
37254,5313,0,62256020,958.00,2
37257,5317,0,69538569,2504.80,4
37258,5317,5,53978085,4331.00,3
37317,5358,9,89332604,9191.00,3
37318,5358,6,3237545,1139.00,4
37323,5362,7,24749118,4226.30,4
37324,5362,10,18269801,6413.00,3
37325,5362,4,23946857,7962.00,0
37339,5372,8,4785913,2612.00,1
37361,5385,5,92821448,2489.30,4
37362,5385,12,67199128,8754.00,3
37378,5395,11,43853229,4393.80,4
37421,5422,12,91485505,6148.00,4
37422,5422,0,38885069,832.00,3
37423,5422,11,95722668,2320.00,0
37424,5422,2,40573519,1435.00,2
37425,5423,6,48649221,1394.00,1
37426,5423,6,5680722,446.00,3
37427,5423,8,82146298,8618.00,0
37428,5423,0,59710752,4068.00,2
37435,5428,6,55829697,7281.30,4
37456,5442,1,26435643,7281.30,4
37457,5442,2,14627766,8110.00,3
37458,5442,6,10828179,2070.00,0
37459,5442,4,7772154,1017.00,2
37462,5445,8,10110479,2186.00,4
37463,5445,10,2227068,685.00,3
37464,5445,4,80277055,1439.00,0
37465,5445,7,4871046,624.00,2
37466,5445,5,26684844,859.00,0
37516,5477,10,48098021,7279.30,4
